-0.048372,0.009169,0.057630
-0.034131,0.000990,0.020946
-0.011712,-0.029529,0.026271
-0.033933,0.021551,0.023027
-0.126660,0.011841,0.135726
-0.034128,0.000487,0.020941
-0.027534,0.008303,0.024828
-0.029653,-0.024015,0.030699
-0.028013,-0.036889,0.030805
-0.030858,-0.026151,0.030574
-0.033326,0.009273,0.021185
-0.032758,-0.023637,0.020878
-0.030014,-0.008802,0.021881
-0.025920,0.010542,0.045659
-0.031049,0.023893,0.024111
-0.032819,-0.009651,0.021039
-0.027303,-0.016377,0.024787
-0.011716,0.019666,0.017863
-0.025874,-0.014496,0.033363
-0.033232,-0.002586,0.039919
-0.021716,-0.027024,0.057897
-0.012049,-0.029604,0.032745
-0.028134,-0.004838,0.023131
-0.024202,0.019625,0.026566
-0.030503,0.017584,0.021928
-0.029386,0.015632,0.022612
-0.022682,0.019535,0.045452
-0.027343,-0.006811,0.024906
-0.034959,-0.019920,0.020728
-0.030621,-0.003472,0.021567
-0.027364,-0.019940,0.026030
-0.034088,0.025725,0.023037
-0.031168,0.008403,0.021542
-0.033929,-0.012908,0.020810
-0.021030,0.019664,0.018252
-0.027840,-0.020357,0.027149
-0.024617,-0.026220,0.030949
-0.027473,-0.024854,0.026307
-0.022878,-0.021590,0.036225
-0.024007,0.019918,0.022615
-0.018012,-0.027577,0.039787
-0.020058,-0.028063,0.040488
-0.029753,-0.025944,0.021814
-0.016632,0.019659,0.019377
-0.016814,-0.022713,0.038633
-0.024825,-0.008077,0.045618
-0.032505,0.016666,0.021415
-0.033576,0.002005,0.021053
-0.032018,0.003565,0.021338
-0.026211,-0.009741,0.034604
-0.027702,-0.006299,0.031319
-0.020519,0.019588,0.034210
-0.028602,0.003835,0.022951
-0.016877,0.018150,0.016724
-0.032940,0.018139,0.021359
-0.032416,-0.004089,0.021176
-0.017888,0.017867,0.021438
-0.030457,0.004682,0.021782
-0.011792,0.019632,0.024974
-0.044369,0.028677,0.028048
-0.018019,0.017862,0.022496
-0.018551,-0.038887,0.040124
-0.028246,-0.004639,0.023063
-0.024796,0.001063,0.045644
-0.012969,0.015610,0.035660
-0.029363,0.008970,0.022536
-0.027660,-0.021998,0.026733
-0.015344,0.018652,0.021177
-0.014290,0.019660,0.019083
-0.029602,0.019535,0.045452
-0.030846,0.001361,0.021510
-0.030048,0.000864,0.021990
-0.027934,0.011621,0.023943
-0.035101,-0.002702,0.020963
-0.020516,-0.032565,0.038073
-0.024985,-0.011922,0.030873
-0.028007,0.016506,0.023876
-0.020636,0.010610,0.057964
-0.028349,-0.006651,0.022970
-0.025773,-0.016221,0.034751
-0.014183,0.019630,0.025483
-0.033718,0.002507,0.021035
-0.023604,0.013098,0.045692
-0.021087,0.013363,0.057878
-0.024196,-0.040222,0.035273
-0.030631,-0.000707,0.021598
-0.029291,-0.012028,0.022297
-0.034887,0.001495,0.020978
-0.030215,-0.008053,0.021763
-0.031698,-0.003942,0.021300
-0.027604,-0.002365,0.024425
-0.042823,0.002227,0.056693
-0.034088,0.024812,0.023029
-0.032283,0.000291,0.040028
-0.011280,-0.029586,0.032146
-0.029583,0.012675,0.022447
-0.023356,0.019947,0.018514
-0.012666,0.016177,0.035662
-0.016892,0.018938,0.023852
-0.028047,-0.011374,0.023165
-0.022143,-0.039929,0.057609
-0.029483,0.013610,0.022523
-0.013280,0.013061,0.035664
-0.028779,-0.007663,0.022683
-0.022652,-0.018453,0.036388
-0.016860,0.019032,0.016578
-0.028609,0.006037,0.022976
-0.030402,-0.010610,0.021610
-0.024444,-0.028755,0.035293
-0.027508,0.011691,0.026231
-0.024265,0.004533,0.057199
-0.033121,-0.005247,0.021042
-0.030223,-0.008940,0.030877
